year,month,day,hour,Longitude,Latitude
2022,7,22,10,-122.280638,47.534954
2022,7,24,1,-122.311888,47.669649
2022,7,31,9,-122.333993,47.708663
2022,7,24,3,-122.333993,47.708663
2022,7,31,9,-122.333993,47.708663
2022,7,30,21,-122.322516,47.550272
2022,7,7,9,-122.338904,47.609285
2022,7,24,2,-122.338904,47.609285
2022,7,20,14,-122.338904,47.609285
2022,7,1,18,-122.338904,47.609285
2022,7,9,1,-122.338904,47.609285
2022,7,1,11,-122.333907,47.703486
2022,7,11,8,-122.314091,47.615283
2022,7,13,12,-122.355206,47.618412
2022,7,19,8,-122.355206,47.618412
2022,7,11,8,-122.355206,47.618412
2022,7,6,21,-122.355206,47.618412
2022,7,21,19,-122.355206,47.618412
2022,7,8,3,-122.355206,47.618412
2022,7,11,0,-122.355206,47.618412
2022,7,11,0,-122.283561,47.675787
2022,7,4,22,-122.278564,47.556786
2022,7,23,20,-122.304054,47.727161
2022,7,28,6,-122.283475,47.664275
2022,7,12,23,-122.283475,47.664275
2022,7,18,7,-122.283475,47.664275
2022,7,18,19,-122.39285,47.586636
2022,7,7,9,-122.30558,47.563446
2022,7,5,23,-122.404198,47.638693
2022,7,7,20,-122.316928,47.619937
2022,7,2,20,-122.316928,47.619937
2022,7,13,15,-122.347372,47.61271
2022,7,10,0,-122.347372,47.61271
2022,7,27,12,-122.306214,47.594495
2022,7,6,9,-122.286398,47.724476
2022,7,1,17,-122.333273,47.595692
2022,7,1,16,-122.333273,47.595692
2022,7,27,18,-122.333273,47.595692
2022,7,16,12,-122.333273,47.595692
2022,7,12,7,-122.333273,47.595692
2022,7,10,13,-122.333273,47.595692
2022,7,11,16,-122.367865,47.662195
2022,7,27,23,-122.367865,47.662195
2022,7,21,20,-122.343095,47.531953
2022,7,9,23,-122.343095,47.531953
2022,7,24,20,-122.343095,47.531953
2022,7,10,11,-122.29046,47.693096
2022,7,31,13,-122.384973,47.670183
2022,7,29,17,-122.332338,47.602382
2022,7,25,12,-122.332338,47.602382
2022,7,11,17,-122.394838,47.566655
2022,7,29,13,-122.302571,47.618
2022,7,30,0,-122.313199,47.658617
2022,7,7,11,-122.339495,47.712305
2022,7,29,8,-122.294103,47.678135
2022,7,26,21,-122.366468,47.632314
2022,7,2,5,-122.340892,47.612398
2022,7,11,17,-122.340892,47.612398
2022,7,20,3,-122.340892,47.612398
2022,7,2,10,-122.340892,47.612398
2022,7,31,0,-122.340892,47.612398
2022,7,27,12,-122.340892,47.612398
2022,7,2,5,-122.340892,47.612398
2022,7,18,7,-122.340892,47.612398
2022,7,25,15,-122.340892,47.612398
2022,7,16,19,-122.325987,47.611943
2022,7,25,22,-122.325987,47.611943
2022,7,17,20,-122.325987,47.611943
2022,7,17,3,-122.325987,47.611943
2022,7,31,16,-122.325987,47.611943
2022,7,19,18,-122.325987,47.611943
2022,7,28,15,-122.325987,47.611943
2022,7,2,10,-122.358,47.626721
2022,7,23,9,-122.398309,47.642173
2022,7,11,14,-122.337292,47.612708
2022,7,14,17,-122.320861,47.619145
2022,7,20,22,-122.28614,47.557045
2022,7,18,12,-122.389755,47.679633
2022,7,18,18,-122.348597,47.661422
2022,7,2,0,-122.328018,47.614163
2022,7,22,10,-122.338689,47.648058
2022,7,23,3,-122.344406,47.613302
2022,7,4,15,-122.334412,47.623193
2022,7,9,16,-122.324504,47.697908
2022,7,30,9,-122.365533,47.677777
2022,7,28,16,-122.344954,47.625413
2022,7,9,19,-122.376204,47.561926
2022,7,31,22,-122.376204,47.561926
2022,7,6,4,-122.344911,47.718047
2022,7,9,0,-122.344911,47.718047
2022,7,8,16,-122.367016,47.697867
2022,7,20,13,-122.367016,47.697867
2022,7,19,18,-122.355539,47.719601
2022,7,4,18,-122.355539,47.719601
2022,7,17,5,-122.355539,47.719601
2022,7,1,21,-122.355539,47.719638
2022,7,17,18,-122.355539,47.719638
2022,7,22,20,-122.355539,47.719638
2022,7,2,1,-122.355539,47.719638
2022,7,23,21,-122.355539,47.719656
2022,7,20,6,-122.355539,47.719674
2022,7,23,15,-122.386789,47.560743
2022,7,17,14,-122.325052,47.60003
2022,7,17,11,-122.341354,47.617363
2022,7,3,15,-122.3364,47.610332
2022,7,2,12,-122.3364,47.610332
2022,7,24,9,-122.3364,47.610332
2022,7,12,22,-122.310824,47.561845
2022,7,16,22,-122.310824,47.561845
2022,7,25,13,-122.310824,47.561845
2022,7,4,14,-122.347791,47.726805
2022,7,10,19,-122.347791,47.726805
2022,7,15,21,-122.347791,47.726805
2022,7,14,12,-122.347791,47.726805
2022,7,5,10,-122.347791,47.726805
2022,7,5,15,-122.347791,47.726805
2022,7,9,23,-122.347791,47.726805
2022,7,6,9,-122.347791,47.726805
2022,7,20,13,-122.347791,47.726805
2022,7,5,11,-122.305827,47.599258
2022,7,23,21,-122.305827,47.599258
2022,7,25,20,-122.305827,47.599258
2022,7,18,17,-122.305827,47.599258
2022,7,6,9,-122.322172,47.525613
2022,7,15,19,-122.33856,47.606685
2022,7,16,12,-122.400168,47.56662
2022,7,17,21,-122.332714,47.604197
2022,7,5,20,-122.332714,47.604197
2022,7,14,3,-122.317852,47.708561
2022,7,13,8,-122.385983,47.535796
2022,7,5,9,-122.355496,47.715973
2022,7,1,13,-122.376838,47.63785
2022,7,11,16,-122.355453,47.618602
2022,7,23,19,-122.355453,47.618602
2022,7,1,11,-122.355453,47.618602
2022,7,27,6,-122.325686,47.645874
2022,7,23,8,-122.356936,47.624584
2022,7,26,18,-122.383232,47.652156
2022,7,13,10,-122.32344,47.616985
2022,7,2,21,-122.35469,47.617034
2022,7,27,21,-122.297864,47.601658
2022,7,18,1,-122.334025,47.710477
2022,7,21,10,-122.376709,47.522599
2022,7,1,14,-122.304258,47.582951
2022,7,31,21,-122.291975,47.573187
2022,7,22,15,-122.319034,47.636054
2022,7,10,14,-122.387208,47.545489
2022,7,28,8,-122.387208,47.545489
2022,7,31,1,-122.319754,47.552082
2022,7,27,18,-122.319754,47.552082
2022,7,24,18,-122.387928,47.579313
2022,7,31,2,-122.283464,47.535849
2022,7,29,21,-122.314714,47.580825
2022,7,30,2,-122.345964,47.654438
2022,7,4,5,-122.294855,47.575875
2022,7,12,15,-122.296338,47.731975
2022,7,16,19,-122.296338,47.731975
2022,7,11,8,-122.333262,47.592395
2022,7,16,23,-122.333262,47.592395
2022,7,12,10,-122.28139,47.659228
2022,7,20,15,-122.322462,47.611444
2022,7,16,23,-122.313231,47.657408
2022,7,25,19,-122.323902,47.552516
2022,7,9,11,-122.297563,47.541537
2022,7,19,12,-122.355109,47.522452
2022,7,9,20,-122.282658,47.634682
2022,7,17,8,-122.262036,47.515118
2022,7,22,13,-122.30544,47.555636
2022,7,17,23,-122.321742,47.559045
2022,7,8,19,-122.315219,47.666445
2022,7,17,16,-122.32589,47.640476
2022,7,31,21,-122.32229,47.59667
2022,7,4,2,-122.32229,47.59667
2022,7,13,22,-122.348586,47.65313
2022,7,9,16,-122.374882,47.646734
2022,7,14,20,-122.359214,47.630451
2022,7,23,21,-122.266184,47.498124
2022,7,29,22,-122.298197,47.66786
2022,7,28,15,-122.319539,47.619917
2022,7,22,14,-122.319539,47.619917
2022,7,29,18,-122.319539,47.619917
2022,7,1,11,-122.266904,47.544273
2022,7,31,3,-122.304591,47.648997
2022,7,11,20,-122.304591,47.648997
2022,7,28,11,-122.315262,47.663215
2022,7,18,0,-122.315262,47.663215
2022,7,24,13,-122.361331,47.536381
2022,7,6,12,-122.351337,47.646877
2022,7,31,23,-122.37759,47.668671
2022,7,15,5,-122.37759,47.668671
2022,7,19,4,-122.341343,47.610275
2022,7,8,5,-122.372593,47.57889
2022,7,18,18,-122.383264,47.58117
2022,7,8,16,-122.347737,47.728762
2022,7,23,4,-122.285957,47.527683
2022,7,8,21,-122.285957,47.520648
2022,7,1,7,-122.332832,47.71047
2022,7,5,0,-122.327878,47.607297
2022,7,14,9,-122.333595,47.728667
2022,7,12,14,-122.365565,47.551647
2022,7,26,9,-122.313736,47.61996
2022,7,30,19,-122.313736,47.61996
2022,7,1,11,-122.313736,47.61996
2022,7,29,6,-122.313736,47.61996
2022,7,12,23,-122.313736,47.61996
2022,7,7,20,-122.328555,47.603007
2022,7,10,21,-122.328555,47.603007
2022,7,29,14,-122.329318,47.61055
2022,7,21,11,-122.329318,47.61055
2022,7,25,19,-122.329318,47.61055
2022,7,1,20,-122.329318,47.61055
2022,7,12,14,-122.349811,47.650439
2022,7,2,17,-122.386778,47.561106
2022,7,18,9,-122.376784,47.6991
2022,7,19,15,-122.319195,47.603519
2022,7,16,23,-122.319958,47.705845
2022,7,26,19,-122.356925,47.638567
2022,7,16,16,-122.320678,47.589701
2022,7,15,22,-122.326352,47.601539
2022,7,3,1,-122.326352,47.601539
2022,7,27,4,-122.326352,47.601539
2022,7,7,17,-122.357559,47.682556
2022,7,6,20,-122.316358,47.663167
2022,7,13,1,-122.331177,47.62197
2022,7,1,23,-122.347565,47.625423
2022,7,31,10,-122.347565,47.625423
2022,7,14,3,-122.383726,47.537175
2022,7,20,1,-122.343331,47.705178
2022,7,31,14,-122.328383,47.609955
2022,7,25,5,-122.26584,47.496048
2022,7,27,10,-122.334057,47.712371
2022,7,17,1,-122.276468,47.681364
2022,7,8,0,-122.32906,47.573664
2022,7,18,20,-122.386563,47.580763
2022,7,2,20,-122.330457,47.609088
2022,7,22,8,-122.330457,47.609088
2022,7,5,12,-122.330457,47.609088
2022,7,27,18,-122.330457,47.609088
2022,7,26,1,-122.330457,47.609088
2022,7,25,20,-122.274437,47.690588
2022,7,11,12,-122.321312,47.651912
2022,7,30,6,-121.73171,47.485849
2022,7,16,18,-122.331134,47.612535
2022,7,26,17,-122.331134,47.612535
2022,7,7,16,-122.331134,47.612535
2022,7,11,18,-122.352433,47.681804
2022,7,8,14,-122.311232,47.617614
2022,7,15,0,-122.305472,47.661385
2022,7,11,17,-122.305472,47.661385
2022,7,24,21,-122.326814,47.61448
2022,7,15,19,-122.326814,47.61448
2022,7,31,8,-122.332488,47.615602
2022,7,2,14,-122.312672,47.720887
2022,7,1,11,-122.312672,47.720887
2022,7,12,23,-122.312672,47.720887
2022,7,13,19,-122.312672,47.720887
2022,7,12,14,-122.312672,47.720887
2022,7,2,17,-122.380846,47.58902
2022,7,28,22,-122.271385,47.521863
2022,7,13,20,-122.28701,47.616557
2022,7,8,12,-122.365135,47.624155
2022,7,26,14,-122.345319,47.612669
2022,7,28,21,-122.345319,47.612669
2022,7,29,21,-122.345319,47.612669
2022,7,13,8,-122.345319,47.612669
2022,7,30,23,-122.345319,47.612669
2022,8,17,23,-122.354421,47.667074
2022,8,30,13,-122.359332,47.623286
2022,8,7,18,-122.359332,47.623286
2022,8,21,22,-122.359332,47.623286
2022,8,25,10,-122.338753,47.610798
2022,8,19,22,-122.37572,47.681874
2022,8,20,17,-122.397019,47.663693
2022,8,13,3,-122.397019,47.663693
2022,8,21,16,-122.324568,47.679937
2022,8,14,8,-122.340193,47.520921
2022,8,24,11,-122.294081,47.628153
2022,8,15,11,-122.278413,47.640705
2022,8,19,21,-122.325288,47.618896
2022,8,5,2,-122.363652,47.723284
2022,8,21,16,-122.384188,47.570182
2022,8,14,11,-122.281293,47.537042
2022,8,21,6,-122.342181,47.540353
2022,8,18,7,-122.281078,47.710811
2022,8,3,14,-122.359203,47.631378
2022,8,8,4,-122.359203,47.631378
2022,8,22,9,-122.359203,47.631378
2022,8,6,12,-122.359203,47.631378
2022,8,8,14,-122.359203,47.631378
2022,8,11,14,-122.359203,47.631378
2022,8,13,12,-122.359203,47.631378
2022,8,29,9,-122.359203,47.631378
2022,8,9,19,-122.336507,47.615789
2022,8,6,17,-122.336507,47.615789
2022,8,7,23,-122.336507,47.615789
2022,8,26,12,-122.336507,47.615789
2022,8,21,14,-122.336507,47.615789
2022,8,18,1,-122.336507,47.615789
2022,8,5,9,-122.336507,47.615789
2022,8,12,0,-122.336507,47.615789
2022,8,4,15,-122.336507,47.615789
2022,8,7,19,-122.326513,47.605805
2022,8,2,21,-122.326513,47.605805
2022,8,21,16,-122.326513,47.605805
2022,8,11,20,-122.29522,47.563567
2022,8,7,13,-122.29522,47.563567
2022,8,13,23,-122.284506,47.537037
2022,8,23,15,-122.295177,47.57251
2022,8,6,13,-122.280315,47.546746
2022,8,13,19,-122.32935,47.719988
2022,8,17,20,-122.287386,47.565398
2022,8,7,16,-122.287386,47.565398
2022,8,25,13,-122.287386,47.565398
2022,8,14,17,-122.32431,47.688251
2022,8,3,11,-122.325073,47.55144
2022,8,23,9,-122.325073,47.55144
2022,8,25,20,-122.291491,47.559437
2022,8,28,20,-122.360471,47.526216
2022,8,25,10,-122.355517,47.714396
2022,8,26,11,-122.386767,47.569922
2022,8,28,0,-122.386767,47.570191
2022,8,1,18,-122.349757,47.686939
2022,8,6,4,-122.35052,47.615877
2022,8,14,10,-122.35052,47.615877
2022,8,1,4,-122.35052,47.615877
2022,8,3,5,-122.35052,47.615877
2022,8,13,20,-122.35052,47.615877
2022,8,31,15,-122.35052,47.615877
2022,8,4,5,-122.35052,47.615877
2022,8,8,12,-122.35052,47.615877
2022,8,20,23,-122.35052,47.615877
2022,8,18,7,-122.35052,47.615877
2022,8,30,14,-122.297885,47.6008
2022,8,27,20,-122.329135,47.619715
2022,8,19,19,-122.355431,47.621329
2022,8,3,17,-122.355431,47.621329
2022,8,20,17,-122.355431,47.621329
2022,8,2,16,-122.355431,47.621329
2022,8,12,15,-122.355431,47.621329
2022,8,7,10,-122.355431,47.621329
2022,8,19,19,-122.355431,47.621329
2022,8,4,18,-122.355431,47.621329
2022,8,15,0,-122.304322,47.704905
2022,8,13,19,-122.347597,47.621487
2022,8,15,10,-122.410097,47.57015
2022,8,15,3,-122.296531,47.732881
2022,8,11,12,-122.296531,47.732881
2022,8,20,10,-122.296531,47.732881
2022,8,4,3,-122.296531,47.732881
2022,8,23,18,-122.280863,47.526765
2022,8,5,13,-122.280734,47.569637
2022,8,8,7,-122.270826,47.531503
2022,8,2,6,-122.339043,47.609437
2022,8,1,16,-122.312704,47.730587
2022,8,3,11,-122.355388,47.667935
2022,8,27,23,-122.271503,47.519048
2022,8,28,15,-122.329049,47.592394
2022,8,21,13,-122.329049,47.592394
2022,8,29,12,-122.355302,47.690595
2022,8,12,13,-122.336206,47.706854
2022,8,1,4,-122.388712,47.686972
2022,8,1,11,-122.4051,47.635895
2022,8,24,23,-122.310544,47.589624
2022,8,23,8,-122.336034,47.601725
2022,8,27,15,-122.336034,47.601725
2022,8,7,2,-122.346662,47.522717
2022,8,5,17,-122.305461,47.672648
2022,8,8,15,-122.352336,47.614473
2022,8,1,6,-122.358053,47.619779
2022,8,27,9,-122.35801,47.537261
2022,8,22,10,-122.30271,47.612941
2022,8,18,23,-122.30271,47.612941
2022,8,23,13,-122.349585,47.641757
2022,8,18,22,-122.344631,47.699702
2022,8,3,9,-122.380029,47.690746
2022,8,1,18,-122.328963,47.600875
2022,8,2,10,-122.328963,47.600875
2022,8,1,17,-122.328963,47.600875
2022,8,3,20,-122.328963,47.600875
2022,8,21,17,-122.256555,47.549709
2022,8,25,20,-122.344545,47.692493
2022,8,15,8,-122.355173,47.662882
2022,8,17,14,-122.314735,47.572039
2022,8,26,18,-122.372281,47.650681
2022,8,26,19,-122.346748,47.650056
2022,8,10,2,-122.277725,47.699432
2022,8,29,16,-122.299024,47.584234
2022,8,30,11,-122.299024,47.584234
2022,8,12,8,-122.299024,47.584234
2022,8,5,10,-122.299024,47.584234
2022,8,12,10,-122.299024,47.584234
2022,8,5,4,-122.299024,47.584234
2022,8,22,13,-122.314649,47.623391
2022,8,27,20,-122.314649,47.623391
2022,8,31,6,-122.314649,47.623391
2022,8,12,17,-122.314649,47.623391
2022,8,5,12,-122.314649,47.623391
2022,8,13,3,-122.314649,47.623391
2022,8,27,18,-122.314649,47.623391
2022,8,11,10,-122.314649,47.623391
2022,8,5,19,-122.314649,47.623391
2022,8,3,9,-122.314649,47.623391
2022,8,29,11,-122.314649,47.623391
2022,8,25,9,-122.283356,47.731053
2022,8,25,0,-122.325234,47.618488
2022,8,1,13,-122.342342,47.625403
2022,8,20,22,-122.331628,47.606624
2022,8,2,6,-122.331628,47.606624
2022,8,10,13,-122.342299,47.607616
2022,8,20,14,-122.35369,47.624575
2022,8,1,21,-122.35441,47.657826
2022,8,19,13,-122.35441,47.668431
2022,8,16,9,-122.35441,47.668431
2022,8,23,0,-122.359321,47.624592
2022,8,31,19,-122.365038,47.704172
2022,8,17,8,-122.343653,47.620035
2022,8,1,21,-122.343653,47.620035
2022,8,27,21,-122.349327,47.531808
2022,8,22,20,-122.318034,47.602688
2022,8,8,3,-122.318034,47.602688
2022,8,29,13,-122.318034,47.602688
2022,8,26,9,-122.318034,47.602688
2022,8,4,19,-122.323751,47.598984
2022,8,24,17,-122.355001,47.537738
2022,8,9,15,-122.340096,47.608912
2022,8,28,22,-122.272642,47.536667
2022,8,11,13,-122.272642,47.542238
2022,8,1,23,-122.272642,47.542238
2022,8,30,14,-122.272642,47.542238
2022,8,18,10,-122.345007,47.61973
2022,8,20,2,-122.345007,47.61973
2022,8,4,22,-122.288224,47.55183
2022,8,2,15,-122.336582,47.601718
2022,8,2,13,-122.403993,47.580385
2022,8,13,2,-122.331585,47.597968
2022,8,14,15,-122.258371,47.507544
2022,8,30,19,-122.405433,47.575225
2022,8,25,18,-122.361943,47.623483
2022,8,22,18,-122.279541,47.521697
2022,8,13,11,-122.337087,47.617183
2022,8,9,0,-122.337087,47.607299
2022,8,22,23,-122.337087,47.607299
2022,8,31,3,-122.337087,47.607299
2022,8,30,15,-122.337087,47.607299
2022,8,16,9,-122.332133,47.534148
2022,8,4,15,-122.347758,47.730569
2022,8,21,9,-122.347758,47.730569
2022,8,3,0,-122.347758,47.730569
2022,8,13,20,-122.347758,47.730569
2022,8,19,12,-122.347758,47.730569
2022,8,7,1,-122.347758,47.730569
2022,8,25,21,-122.347758,47.730569
2022,8,6,9,-122.311554,47.606181
2022,8,29,8,-122.290975,47.633466
2022,8,29,10,-122.411021,47.654094
2022,8,18,11,-122.347715,47.610824
2022,8,26,16,-122.317228,47.598338
2022,8,25,11,-122.317228,47.598338
2022,8,13,22,-122.317228,47.598338
2022,8,6,20,-122.317228,47.598338
2022,8,25,21,-122.317228,47.598338
2022,8,17,14,-122.296649,47.576277
2022,8,16,0,-122.359149,47.522276
2022,8,11,3,-122.359149,47.522276
2022,8,15,20,-122.359149,47.522276
2022,8,11,23,-122.359149,47.522276
2022,8,3,11,-122.349241,47.535399
2022,8,22,16,-122.328619,47.710387
2022,8,14,3,-122.376214,47.669442
2022,8,28,21,-122.376214,47.669442
2022,8,4,4,-122.376214,47.668667
2022,8,9,17,-122.376214,47.668667
2022,8,1,11,-122.297283,47.561637
2022,8,14,13,-122.276704,47.538701
2022,8,15,5,-122.276704,47.538701
2022,8,7,4,-122.325062,47.597453
2022,8,25,18,-122.325062,47.597453
2022,8,19,16,-122.325062,47.597453
2022,8,27,16,-122.325062,47.597453
2022,8,7,1,-122.329124,47.608658
2022,8,21,22,-122.334841,47.522322
2022,8,22,22,-122.334841,47.522322
2022,8,15,19,-122.381716,47.550188
2022,8,11,22,-122.267387,47.519035
2022,8,4,5,-122.351186,47.612814
2022,8,15,18,-122.320699,47.665491
2022,8,7,9,-122.320699,47.665491
2022,8,16,18,-122.320699,47.665532
2022,8,23,18,-122.36262,47.675993
2022,8,1,8,-122.305031,47.601672
2022,8,17,16,-122.279498,47.672475
2022,8,15,4,-122.336238,47.604695
2022,8,3,7,-122.336238,47.604695
2022,8,28,22,-122.295037,47.578347
2022,8,13,3,-122.295037,47.578347
2022,8,7,19,-122.35902,47.662448
2022,8,22,22,-122.317862,47.709175
2022,8,7,11,-122.317819,47.622217
2022,8,18,23,-122.317819,47.656889
2022,8,14,5,-122.302957,47.582576
2022,8,9,15,-122.334207,47.567624
2022,8,9,10,-122.349832,47.617683
2022,8,23,11,-122.349832,47.617683
2022,8,7,23,-122.275769,47.54586
2022,8,11,11,-122.323407,47.674663
2022,8,20,16,-122.323407,47.674663
2022,8,17,0,-122.286397,47.724448
2022,8,31,16,-122.286397,47.724448
2022,8,2,13,-122.359568,47.716277
2022,8,31,2,-122.329038,47.60188
2022,8,23,18,-122.376633,47.531915
2022,8,9,0,-122.273695,47.551908
2022,8,20,9,-122.299185,47.664323
2022,8,28,22,-122.363168,47.535141
2022,8,5,21,-122.264464,47.51991
2022,8,2,22,-122.336829,47.646881
2022,8,26,1,-122.337592,47.611207
2022,8,12,12,-122.337592,47.611207
2022,8,8,12,-122.337592,47.611207
2022,8,22,19,-122.337592,47.611207
2022,8,11,22,-122.337592,47.61409
2022,8,10,22,-122.337592,47.611207
2022,8,17,16,-122.337592,47.611207
2022,8,23,18,-122.337592,47.611207
2022,8,29,19,-122.337592,47.611207
2022,8,5,18,-122.337592,47.611207
2022,8,10,2,-122.337592,47.611207
2022,8,21,6,-122.337592,47.611207
2022,8,27,17,-122.327555,47.610301
2022,8,29,23,-122.33814,47.606859
2022,8,30,22,-122.296982,47.569117
2022,8,29,10,-122.312607,47.624249
2022,8,31,18,-122.349574,47.64325
2022,8,4,20,-122.387218,47.544645
2022,8,1,18,-122.387218,47.544645
2022,8,20,9,-122.284957,47.67761
2022,8,31,14,-122.299013,47.585481
2022,8,19,20,-122.299013,47.585481
2022,8,9,12,-122.299013,47.585481
2022,8,14,15,-122.325986,47.571408
2022,8,8,20,-122.325986,47.571408
2022,8,12,20,-122.342288,47.631529
2022,8,22,14,-122.250021,47.508067
2022,8,7,22,-122.391366,47.653376
2022,8,31,0,-122.323106,47.699509
2022,8,29,8,-122.30329,47.600237
2022,8,19,20,-122.308964,47.600659
2022,8,13,13,-122.382135,47.664261
2022,8,25,10,-122.344319,47.648384
2022,8,6,1,-122.320226,47.625551
2022,8,2,9,-122.330811,47.616989
2022,8,31,13,-122.325814,47.701344
2022,8,22,17,-122.32086,47.619121
2022,8,5,23,-122.336485,47.694553
2022,8,29,9,-122.399748,47.650446
2022,8,5,17,-122.29609,47.620283
2022,8,4,13,-122.35283,47.619759
2022,8,30,5,-122.322343,47.626845
2022,8,7,10,-122.281142,47.720989
2022,8,19,9,-122.285924,47.557044
2022,8,27,23,-122.333562,47.606801
2022,8,28,17,-122.292404,47.590331
2022,8,30,14,-122.354098,47.624576
2022,8,5,8,-122.277499,47.527538
2022,8,6,12,-122.277499,47.527538
2022,8,7,15,-122.277499,47.527538
2022,8,23,8,-122.339956,47.608845
2022,8,2,11,-122.387594,47.687053
2022,8,28,14,-122.319334,47.599184
2022,8,4,3,-122.320817,47.616403
2022,8,11,19,-122.34707,47.534078
2022,8,14,10,-122.362695,47.62214
2022,8,5,8,-122.40957,47.647257
2022,8,30,16,-122.310866,47.725918
2022,8,3,21,-122.311586,47.59665
2022,8,12,11,-122.311586,47.59665
2022,8,27,0,-122.311586,47.59665
2022,8,18,1,-122.361803,47.631522
2022,8,17,18,-122.270213,47.536696
2022,8,6,20,-122.344147,47.611656
2022,8,30,11,-122.410795,47.574101
2022,8,15,15,-122.369637,47.553779
2022,8,25,20,-122.369637,47.553779
2022,8,19,13,-122.329199,47.626215
2022,8,18,15,-122.329199,47.626215
2022,8,12,14,-122.329199,47.626215
2022,8,1,11,-122.329199,47.626215
2022,8,29,15,-122.329199,47.626215
2022,8,5,16,-122.329199,47.626215
2022,8,11,8,-122.319291,47.552263
2022,8,2,3,-122.323439,47.61302
2022,8,23,15,-122.344695,47.705096
2022,8,15,11,-122.344695,47.705096
2022,8,24,17,-122.344695,47.705096
2022,8,18,23,-122.344695,47.705096
2022,8,13,19,-122.344695,47.705096
2022,8,16,21,-122.344695,47.705096
2022,8,11,22,-122.344695,47.705096
2022,8,26,0,-122.344695,47.705096
2022,8,28,20,-122.344695,47.705096
2022,8,16,19,-122.344695,47.705096
2022,8,31,5,-122.344695,47.705096
2022,8,14,21,-122.344695,47.705096
2022,8,20,3,-122.344695,47.705096
2022,8,19,20,-122.344695,47.705096
2022,8,17,15,-122.344695,47.705096
2022,8,30,11,-122.344695,47.705096
2022,8,17,16,-122.344695,47.705096
2022,8,22,19,-122.344695,47.705096
2022,8,24,16,-122.344695,47.705096
2022,8,22,10,-122.344695,47.705096
2022,8,6,6,-122.344695,47.705096
2022,8,30,16,-122.344695,47.705096
2022,8,9,11,-122.344695,47.705096
2022,8,21,1,-122.344695,47.705096
2022,8,27,11,-122.344695,47.705096
2022,8,30,21,-122.349606,47.614031
2022,8,29,14,-122.376622,47.533363
2022,8,16,17,-122.376622,47.533363
2022,8,15,7,-122.29422,47.56237
2022,8,4,22,-122.393644,47.672246
2022,8,5,8,-122.280078,47.547421
2022,8,12,14,-122.349692,47.614082
2022,8,13,1,-122.374419,47.668666
2022,8,22,9,-122.368659,47.517395
2022,8,22,7,-122.312639,47.658308
2022,8,7,12,-122.400629,47.633685
2022,8,18,18,-122.3488,47.571413
2022,8,28,10,-122.375053,47.569392
2022,8,8,20,-122.271395,47.522078
2022,8,12,11,-122.313316,47.554757
2022,8,21,7,-122.277112,47.637085
2022,8,24,15,-122.277112,47.637085
2022,8,3,18,-122.308362,47.646405
2022,8,29,17,-122.411977,47.578336
2022,8,7,13,-122.297648,47.658476
2022,8,14,2,-122.368745,47.703798
2022,8,25,4,-122.325975,47.586175
2022,8,7,12,-122.325975,47.586175
2022,8,18,17,-122.399103,47.671294
2022,8,11,9,-122.368616,47.661467
2022,8,29,0,-122.315981,47.586714
2022,8,18,20,-122.317464,47.661775
2022,8,2,17,-122.355151,47.518677
2022,8,2,16,-122.355151,47.518677
2022,8,30,7,-122.318141,47.614094
2022,8,20,0,-122.318141,47.614094
2022,8,19,8,-122.266312,47.499803
2022,8,22,21,-122.350154,47.732314
2022,8,20,11,-122.303236,47.726767
2022,8,24,12,-122.376407,47.546228
2022,8,18,17,-122.319624,47.600001
2022,8,20,14,-122.319581,47.601612
2022,8,23,18,-122.360653,47.621222
2022,8,23,16,-122.360653,47.621222
2022,8,19,19,-122.391903,47.581214
2022,8,18,7,-122.391903,47.581214
2022,8,14,10,-122.344985,47.723934
2022,8,10,21,-122.315261,47.663264
2022,8,8,4,-122.319409,47.603682
2022,8,22,3,-122.315218,47.666509
2022,8,13,4,-122.377718,47.548236
2022,8,7,17,-122.341514,47.539924
2022,8,18,13,-122.357096,47.647775
2022,8,1,2,-122.320892,47.621076
2022,8,17,16,-122.320892,47.621076
2022,8,14,9,-122.342234,47.718604
2022,8,28,17,-122.286848,47.560535
2022,8,30,1,-122.307384,47.618506
2022,8,3,20,-122.401091,47.680935
2022,8,15,1,-122.297433,47.568113
2022,8,28,1,-122.285956,47.528439
2022,8,2,10,-122.285956,47.520799
2022,8,28,17,-122.32288,47.695866
2022,8,31,14,-122.333508,47.601721
2022,8,4,3,-122.333508,47.601721
2022,8,4,2,-122.324363,47.611847
2022,8,13,8,-122.376149,47.638695
2022,8,5,17,-122.376149,47.638695
2022,8,24,19,-122.376149,47.638695
2022,8,3,15,-122.376149,47.638695
2022,8,16,13,-122.376149,47.638695
2022,8,30,6,-122.376149,47.638695
2022,8,13,18,-122.376149,47.638695
2022,8,15,4,-122.376149,47.638695
2022,8,12,21,-122.376149,47.638695
2022,8,24,15,-122.376149,47.638633
2022,8,31,22,-122.350616,47.615802
2022,8,15,12,-122.350616,47.615802
2022,8,31,22,-122.350616,47.615802
2022,8,3,13,-122.376106,47.661872
2022,8,10,8,-122.320086,47.636378
2022,8,11,19,-122.347102,47.637499
2022,8,13,13,-122.38322,47.691391
2022,8,6,9,-122.398845,47.632769
2022,8,2,8,-122.29019,47.658432
2022,8,31,10,-122.363361,47.562889
2022,8,4,21,-122.384703,47.657935
2022,8,4,15,-122.34693,47.617379
